Fit_max,IM_max,Ld,RW
14,18,0.20000000000000462,1.5000000000000002
14,14,0.4000000000000048,1.5000000000000002
14,18,0.600000000000005,1.5000000000000002
14,16,0.8000000000000052,1.5000000000000002
14,21,1.0000000000000053,1.5000000000000002
14,26,1.2000000000000055,1.5000000000000002
14,17,1.4000000000000057,1.5000000000000002
14,18,1.6000000000000059,1.5000000000000002
14,15,1.800000000000006,1.5000000000000002
14,21,2.000000000000006,1.5000000000000002
14,25,2.2000000000000064,1.5000000000000002
14,17,2.4000000000000066,1.5000000000000002
14,14,2.6000000000000068,1.5000000000000002
14,27,2.800000000000007,1.5000000000000002
14,15,3.000000000000007,1.5000000000000002
15,26,3.2000000000000064,1.5000000000000002
14,21,3.4000000000000075,1.5000000000000002
14,27,3.6000000000000085,1.5000000000000002
14,20,3.800000000000008,1.5000000000000002
14,17,4.000000000000007,1.5000000000000002
20,24,4.200000000000008,1.5000000000000002
14,14,4.400000000000009,1.5000000000000002
15,26,4.6000000000000085,1.5000000000000002
14,25,4.800000000000008,1.5000000000000002
14,21,5.000000000000009,1.5000000000000002
14,16,-5.0,1.6
14,19,-4.8,1.6
14,14,-4.6,1.6
14,14,-4.3999999999999995,1.6
14,14,-4.199999999999999,1.6
14,15,-3.999999999999999,1.6
14,22,-3.799999999999999,1.6
14,15,-3.5999999999999988,1.6
14,26,-3.3999999999999986,1.6
14,17,-3.1999999999999984,1.6
14,18,-2.9999999999999982,1.6
14,16,-2.799999999999998,1.6
14,18,-2.599999999999998,1.6
14,19,-2.3999999999999977,1.6
14,21,-2.1999999999999975,1.6
14,19,-1.9999999999999973,1.6
14,17,-1.7999999999999972,1.6
14,21,-1.599999999999997,1.6
14,14,-1.3999999999999968,1.6
14,17,-1.1999999999999966,1.6
14,15,-0.9999999999999964,1.6
14,17,-0.7999999999999963,1.6
14,16,-0.5999999999999961,1.6
14,19,-0.3999999999999959,1.6
14,16,-0.19999999999999574,1.6
14,15,4.440892098500626e-15,1.6
14,16,0.20000000000000462,1.6
14,17,0.4000000000000048,1.6
14,16,0.600000000000005,1.6
14,15,0.8000000000000052,1.6
14,15,1.0000000000000053,1.6
14,19,1.2000000000000055,1.6
14,18,1.4000000000000057,1.6
14,17,1.6000000000000059,1.6
14,14,1.800000000000006,1.6
14,15,2.000000000000006,1.6
14,16,2.2000000000000064,1.6
14,14,2.4000000000000066,1.6
14,20,2.6000000000000068,1.6
14,15,2.800000000000007,1.6
14,16,3.000000000000007,1.6
14,25,3.2000000000000064,1.6
14,14,3.4000000000000075,1.6
14,21,3.6000000000000085,1.6
14,18,3.800000000000008,1.6
14,16,4.000000000000007,1.6
14,16,4.200000000000008,1.6
14,18,4.400000000000009,1.6
14,18,4.6000000000000085,1.6
14,15,4.800000000000008,1.6
14,15,5.000000000000009,1.6
14,15,-5.0,1.7000000000000002
14,15,-4.8,1.7000000000000002
14,17,-4.6,1.7000000000000002
14,20,-4.3999999999999995,1.7000000000000002
14,15,-4.199999999999999,1.7000000000000002
14,17,-3.999999999999999,1.7000000000000002
14,21,-3.799999999999999,1.7000000000000002
14,16,-3.5999999999999988,1.7000000000000002
14,20,-3.3999999999999986,1.7000000000000002
14,15,-3.1999999999999984,1.7000000000000002
14,19,-2.9999999999999982,1.7000000000000002
14,16,-2.799999999999998,1.7000000000000002
14,20,-2.599999999999998,1.7000000000000002
14,16,-2.3999999999999977,1.7000000000000002
14,14,-2.1999999999999975,1.7000000000000002
14,14,-1.9999999999999973,1.7000000000000002
14,18,-1.7999999999999972,1.7000000000000002
14,16,-1.599999999999997,1.7000000000000002
14,14,-1.3999999999999968,1.7000000000000002
14,17,-1.1999999999999966,1.7000000000000002
14,17,-0.9999999999999964,1.7000000000000002
14,16,-0.7999999999999963,1.7000000000000002
14,14,-0.5999999999999961,1.7000000000000002
14,19,-0.3999999999999959,1.7000000000000002
14,17,-0.19999999999999574,1.7000000000000002
14,15,4.440892098500626e-15,1.7000000000000002
14,14,0.20000000000000462,1.7000000000000002
14,19,0.4000000000000048,1.7000000000000002
14,14,0.600000000000005,1.7000000000000002
14,18,0.8000000000000052,1.7000000000000002
14,16,1.0000000000000053,1.7000000000000002
14,22,1.2000000000000055,1.7000000000000002
14,19,1.4000000000000057,1.7000000000000002
14,14,1.6000000000000059,1.7000000000000002
14,16,1.800000000000006,1.7000000000000002
14,14,2.000000000000006,1.7000000000000002
14,14,2.2000000000000064,1.7000000000000002
14,20,2.4000000000000066,1.7000000000000002
14,14,2.6000000000000068,1.7000000000000002
14,16,2.800000000000007,1.7000000000000002
14,14,3.000000000000007,1.7000000000000002
14,20,3.2000000000000064,1.7000000000000002
14,15,3.4000000000000075,1.7000000000000002
14,14,3.6000000000000085,1.7000000000000002
14,15,3.800000000000008,1.7000000000000002
14,14,4.000000000000007,1.7000000000000002
14,14,4.200000000000008,1.7000000000000002
14,15,4.400000000000009,1.7000000000000002
14,20,4.6000000000000085,1.7000000000000002
14,15,4.800000000000008,1.7000000000000002
14,14,5.000000000000009,1.7000000000000002
14,15,-5.0,1.8000000000000003
14,15,-4.8,1.8000000000000003
14,19,-4.6,1.8000000000000003
14,15,-4.3999999999999995,1.8000000000000003
14,20,-4.199999999999999,1.8000000000000003
14,17,-3.999999999999999,1.8000000000000003
14,20,-3.799999999999999,1.8000000000000003
14,15,-3.5999999999999988,1.8000000000000003
14,14,-3.3999999999999986,1.8000000000000003
14,15,-3.1999999999999984,1.8000000000000003
14,14,-2.9999999999999982,1.8000000000000003
14,14,-2.799999999999998,1.8000000000000003
14,18,-2.599999999999998,1.8000000000000003
14,15,-2.3999999999999977,1.8000000000000003
14,19,-2.1999999999999975,1.8000000000000003
14,20,-1.9999999999999973,1.8000000000000003
14,21,-1.7999999999999972,1.8000000000000003
14,17,-1.599999999999997,1.8000000000000003
14,17,-1.3999999999999968,1.8000000000000003
14,15,-1.1999999999999966,1.8000000000000003
14,14,-0.9999999999999964,1.8000000000000003
14,15,-0.7999999999999963,1.8000000000000003
14,14,-0.5999999999999961,1.8000000000000003
14,17,-0.3999999999999959,1.8000000000000003
14,16,-0.19999999999999574,1.8000000000000003
14,14,4.440892098500626e-15,1.8000000000000003
14,17,0.20000000000000462,1.8000000000000003
14,16,0.4000000000000048,1.8000000000000003
14,16,0.600000000000005,1.8000000000000003
14,14,0.8000000000000052,1.8000000000000003
14,15,1.0000000000000053,1.8000000000000003
14,15,1.2000000000000055,1.8000000000000003
14,15,1.4000000000000057,1.8000000000000003
14,16,1.6000000000000059,1.8000000000000003
14,14,1.800000000000006,1.8000000000000003
14,20,2.000000000000006,1.8000000000000003
14,18,2.2000000000000064,1.8000000000000003
14,14,2.4000000000000066,1.8000000000000003
14,17,2.6000000000000068,1.8000000000000003
14,14,2.800000000000007,1.8000000000000003
14,14,3.000000000000007,1.8000000000000003
14,17,3.2000000000000064,1.8000000000000003
14,15,3.4000000000000075,1.8000000000000003
14,17,3.6000000000000085,1.8000000000000003
14,19,3.800000000000008,1.8000000000000003
14,16,4.000000000000007,1.8000000000000003
14,19,4.200000000000008,1.8000000000000003
14,15,4.400000000000009,1.8000000000000003
14,15,4.6000000000000085,1.8000000000000003
14,17,4.800000000000008,1.8000000000000003
14,19,5.000000000000009,1.8000000000000003
14,15,-5.0,1.9000000000000001
14,18,-4.8,1.9000000000000001
14,21,-4.6,1.9000000000000001
14,14,-4.3999999999999995,1.9000000000000001
14,18,-4.199999999999999,1.9000000000000001
14,16,-3.999999999999999,1.9000000000000001
14,17,-3.799999999999999,1.9000000000000001
14,16,-3.5999999999999988,1.9000000000000001
14,15,-3.3999999999999986,1.9000000000000001
14,19,-3.1999999999999984,1.9000000000000001
14,14,-2.9999999999999982,1.9000000000000001
14,16,-2.799999999999998,1.9000000000000001
14,14,-2.599999999999998,1.9000000000000001
14,15,-2.3999999999999977,1.9000000000000001
14,19,-2.1999999999999975,1.9000000000000001
14,17,-1.9999999999999973,1.9000000000000001
14,14,-1.7999999999999972,1.9000000000000001
14,14,-1.599999999999997,1.9000000000000001
14,16,-1.3999999999999968,1.9000000000000001
14,15,-1.1999999999999966,1.9000000000000001
14,14,-0.9999999999999964,1.9000000000000001
14,14,-0.7999999999999963,1.9000000000000001
14,16,-0.5999999999999961,1.9000000000000001
14,14,-0.3999999999999959,1.9000000000000001
14,14,-0.19999999999999574,1.9000000000000001
14,14,4.440892098500626e-15,1.9000000000000001
14,16,0.20000000000000462,1.9000000000000001
14,16,0.4000000000000048,1.9000000000000001
14,14,0.600000000000005,1.9000000000000001
14,14,0.8000000000000052,1.9000000000000001
14,14,1.0000000000000053,1.9000000000000001
14,14,1.2000000000000055,1.9000000000000001
14,16,1.4000000000000057,1.9000000000000001
14,17,1.6000000000000059,1.9000000000000001
14,15,1.800000000000006,1.9000000000000001
14,15,2.000000000000006,1.9000000000000001
14,17,2.2000000000000064,1.9000000000000001
14,14,2.4000000000000066,1.9000000000000001
14,15,2.6000000000000068,1.9000000000000001
14,21,2.800000000000007,1.9000000000000001
14,15,3.000000000000007,1.9000000000000001
14,17,3.2000000000000064,1.9000000000000001
14,14,3.4000000000000075,1.9000000000000001
14,15,3.6000000000000085,1.9000000000000001
14,16,3.800000000000008,1.9000000000000001
14,16,4.000000000000007,1.9000000000000001
14,14,4.200000000000008,1.9000000000000001
14,15,4.400000000000009,1.9000000000000001
14,19,4.6000000000000085,1.9000000000000001
14,18,4.800000000000008,1.9000000000000001
14,20,5.000000000000009,1.9000000000000001
14,15,-5.0,2.0
14,15,-4.8,2.0
14,17,-4.6,2.0
14,15,-4.3999999999999995,2.0
14,14,-4.199999999999999,2.0
14,14,-3.999999999999999,2.0
14,15,-3.799999999999999,2.0
14,15,-3.5999999999999988,2.0
14,16,-3.3999999999999986,2.0
14,14,-3.1999999999999984,2.0
14,14,-2.9999999999999982,2.0
14,14,-2.799999999999998,2.0
14,19,-2.599999999999998,2.0
14,14,-2.3999999999999977,2.0
14,16,-2.1999999999999975,2.0
14,14,-1.9999999999999973,2.0
14,16,-1.7999999999999972,2.0
14,14,-1.599999999999997,2.0
14,17,-1.3999999999999968,2.0
14,14,-1.1999999999999966,2.0
14,14,-0.9999999999999964,2.0
14,14,-0.7999999999999963,2.0
14,17,-0.5999999999999961,2.0
14,16,-0.3999999999999959,2.0
14,16,-0.19999999999999574,2.0
14,14,4.440892098500626e-15,2.0
14,17,0.20000000000000462,2.0
14,16,0.4000000000000048,2.0
14,17,0.600000000000005,2.0
14,16,0.8000000000000052,2.0
14,15,1.0000000000000053,2.0
14,15,1.2000000000000055,2.0
14,15,1.4000000000000057,2.0
14,15,1.6000000000000059,2.0
14,22,1.800000000000006,2.0
14,16,2.000000000000006,2.0
14,18,2.2000000000000064,2.0
14,15,2.4000000000000066,2.0
14,14,2.6000000000000068,2.0
14,15,2.800000000000007,2.0
14,18,3.000000000000007,2.0
14,15,3.2000000000000064,2.0
14,14,3.4000000000000075,2.0
14,15,3.6000000000000085,2.0
14,15,3.800000000000008,2.0
14,14,4.000000000000007,2.0
14,18,4.200000000000008,2.0
14,14,4.400000000000009,2.0
14,15,4.6000000000000085,2.0
14,14,4.800000000000008,2.0
14,20,5.000000000000009,2.0
