,Bin Start UTC,Bin Start MJD Days,Bin Start Seconds,Bin End MJD Days,Bin End Seconds,f0,uA (f0),uB (f0),Freq Diff (LD-HD),uA (LD-HD),HD Freq,uA (HD),LD Freq,uA (LD),Mean HD Signal (Vs),uA (HD Sig),Mean LD Signal (Vs),uA (LD Sig),No. of HD Points,No. of LD Points,HD Deadtimes,LD Deadtimes,timestamp
312,2023-07-23T00:00:00Z,60148,0,60148,3599,8.391430406556113e-15,2.9200590485265697e-15,2.091e-16,3.306510762782979e-15,5.5515444240859866e-15,4.9409123128620654e-14,4.994161921591028e-15,5.2715633891403633e-14,2.4244570925323505e-15,0.046908413125,0.00022063851674973588,0.006435882710779083,1.2452715560975194e-05,160,937,"[(0, 14), (27, 129), (142, 244), (257, 359), (372, 474), (487, 589), (602, 704), (717, 819), (832, 934), (947, 1049), (1062, 1164), (1177, 1279), (1292, 1393), (1406, 1508), (1521, 1623), (1636, 1738), (1751, 1853), (1866, 1968), (1981, 2083), (2096, 2198), (2211, 2313), (2326, 2428), (2441, 2543), (2556, 2658), (2671, 2773), (2786, 2888), (2901, 3003), (3016, 3118), (3131, 3233), (3246, 3348), (3361, 3462), (3475, 3577), (3590, 3600)]","[(0, 1), (10, 31), (125, 146), (240, 261), (355, 375), (470, 490), (585, 605), (700, 720), (815, 835), (930, 950), (1045, 1065), (1160, 1180), (1275, 1295), (1390, 1410), (1504, 1525), (1619, 1640), (1734, 1754), (1849, 1869), (1964, 1985), (2079, 2099), (2194, 2214), (2309, 2329), (2424, 2444), (2539, 2559), (2654, 2675), (2769, 2789), (2884, 2904), (2999, 3019), (3114, 3134), (3229, 3249), (3344, 3364), (3459, 3479), (3573, 3594), (3600, 3600)]",60148.0
313,2023-07-23T01:00:00Z,60148,3600,60148,7199,5.3025095213815695e-15,2.7751861096089296e-15,2.043e-16,2.2640293269909815e-15,5.277628676596451e-15,4.7527026268877e-14,4.749084245777445e-15,4.979105559586798e-14,2.3020780339818382e-15,0.04565118664516129,7.160632208781048e-05,0.006284862263549415,4.16043382531244e-06,155,941,"[(3600, 3692), (3705, 3807), (3820, 3922), (3935, 4037), (4050, 4152), (4165, 4267), (4280, 4382), (4395, 4497), (4510, 4612), (4625, 4726), (4740, 4841), (4854, 4956), (4969, 5071), (5084, 5186), (5199, 5301), (5314, 5416), (5429, 5531), (5544, 5646), (5659, 5761), (5774, 5875), (5889, 5990), (6003, 6105), (6118, 6220), (6233, 6335), (6348, 6450), (6463, 6565), (6578, 6680), (6693, 6795), (6808, 6910), (6923, 7025), (7038, 7139), (7153, 7200)]","[(3600, 3604), (3688, 3709), (3803, 3824), (3918, 3938), (4033, 4053), (4148, 4168), (4263, 4283), (4378, 4398), (4493, 4513), (4608, 4628), (4723, 4743), (4837, 4858), (4952, 4973), (5067, 5087), (5182, 5202), (5297, 5317), (5412, 5432), (5527, 5547), (5642, 5662), (5757, 5777), (5872, 5892), (5986, 6007), (6101, 6122), (6216, 6237), (6331, 6352), (6446, 6466), (6561, 6581), (6676, 6696), (6791, 6811), (6906, 6926), (7021, 7041), (7136, 7156), (7198, 7200)]",60148.041666666664
314,2023-07-23T02:00:00Z,60148,7200,60148,10799,1.21906691895306e-14,2.8220489645997067e-15,2.266e-16,5.7179609154087484e-15,5.370655795630457e-15,5.040505356543761e-14,4.8350255760173505e-15,5.612301448084636e-14,2.3380486210507064e-15,0.05028536116129032,0.00021915390418475664,0.006954079479830149,1.2536880429758788e-05,155,942,"[(7200, 7254), (7267, 7369), (7382, 7484), (7497, 7599), (7612, 7714), (7727, 7829), (7842, 7944), (7957, 8059), (8072, 8174), (8187, 8288), (8302, 8403), (8416, 8518), (8531, 8634), (8647, 8748), (8762, 8863), (8876, 8978), (8991, 9093), (9106, 9208), (9221, 9323), (9336, 9438), (9451, 9553), (9566, 9668), (9681, 9783), (9796, 9898), (9911, 10013), (10026, 10127), (10141, 10242), (10255, 10357), (10370, 10472), (10485, 10587), (10600, 10702), (10715, 10800)]","[(7200, 7202), (7250, 7271), (7365, 7386), (7480, 7501), (7595, 7615), (7710, 7730), (7825, 7845), (7940, 7960), (8055, 8075), (8170, 8190), (8285, 8305), (8399, 8420), (8514, 8535), (8630, 8650), (8745, 8765), (8859, 8880), (8974, 8995), (9089, 9110), (9204, 9224), (9319, 9339), (9434, 9454), (9549, 9569), (9664, 9684), (9779, 9799), (9894, 9914), (10009, 10029), (10124, 10144), (10239, 10259), (10353, 10374), (10468, 10489), (10583, 10604), (10698, 10719), (10800, 10800)]",60148.083333333336
315,2023-07-23T03:00:00Z,60148,10800,60148,14399,6.063315362033094e-15,2.866833980021392e-15,2.003e-16,5.993016864007714e-16,5.4180932192385866e-15,5.021745394028766e-14,4.869940075189894e-15,5.081675562668843e-14,2.3747458382779827e-15,0.052920530375,7.523119767892233e-05,0.007343405235042734,4.630350910172709e-06,160,936,"[(10800, 10817), (10830, 10932), (10945, 11047), (11060, 11162), (11175, 11277), (11290, 11392), (11405, 11506), (11520, 11621), (11634, 11736), (11749, 11851), (11864, 11966), (11979, 12081), (12094, 12196), (12209, 12311), (12324, 12426), (12439, 12541), (12554, 12656), (12669, 12770), (12783, 12885), (12898, 13000), (13013, 13115), (13128, 13230), (13243, 13345), (13358, 13460), (13473, 13575), (13588, 13690), (13703, 13805), (13818, 13919), (13932, 14035), (14048, 14150), (14163, 14265), (14278, 14379), (14393, 14400)]","[(10800, 10803), (10813, 10833), (10928, 10948), (11043, 11063), (11158, 11178), (11273, 11293), (11388, 11408), (11503, 11523), (11617, 11638), (11732, 11753), (11847, 11868), (11962, 11982), (12077, 12097), (12192, 12212), (12307, 12327), (12422, 12442), (12537, 12557), (12652, 12672), (12767, 12787), (12881, 12902), (12996, 13017), (13111, 13131), (13226, 13246), (13341, 13361), (13456, 13476), (13571, 13591), (13686, 13706), (13801, 13821), (13916, 13936), (14031, 14051), (14146, 14166), (14261, 14281), (14376, 14396), (14399, 14400)]",60148.125
316,2023-07-23T04:00:00Z,60148,14400,60148,17999,8.235489185133288e-15,2.8850671569564475e-15,2.349e-16,6.636007106241335e-15,5.329360684632341e-15,4.538733925314117e-14,4.758996127208929e-15,5.2023346359382504e-14,2.3987582554553757e-15,0.0461735315483871,0.000141918890113931,0.006370736567481402,8.704605142777793e-06,155,941,"[(14400, 14494), (14507, 14609), (14622, 14724), (14737, 14839), (14852, 14954), (14967, 15069), (15082, 15184), (15197, 15299), (15312, 15414), (15427, 15529), (15542, 15644), (15657, 15759), (15772, 15874), (15887, 15989), (16002, 16104), (16117, 16219), (16232, 16333), (16347, 16448), (16461, 16563), (16576, 16678), (16691, 16793), (16806, 16908), (16921, 17023), (17036, 17138), (17151, 17253), (17266, 17368), (17381, 17483), (17496, 17598), (17611, 17713), (17726, 17828), (17841, 17942), (17955, 18000)]","[(14400, 14402), (14490, 14511), (14605, 14626), (14720, 14740), (14835, 14855), (14950, 14970), (15065, 15085), (15180, 15200), (15295, 15315), (15410, 15430), (15525, 15545), (15640, 15660), (15755, 15775), (15870, 15890), (15985, 16005), (16100, 16120), (16215, 16235), (16330, 16350), (16444, 16465), (16559, 16580), (16674, 16694), (16789, 16809), (16904, 16924), (17019, 17040), (17134, 17154), (17249, 17269), (17364, 17384), (17479, 17499), (17594, 17614), (17709, 17729), (17824, 17844), (17939, 17959), (17998, 18000)]",60148.166666666664
317,2023-07-23T05:00:00Z,60148,18000,60148,21599,7.60097076319039e-15,2.86649296634256e-15,3.06e-16,1.243470053369654e-14,5.068822598626772e-15,3.802029597071104e-14,4.469240738549893e-15,5.045499650440758e-14,2.3914116661995833e-15,0.04970658948387096,0.00019056747903255794,0.006875151337579617,1.1209004679589868e-05,155,942,"[(18000, 18057), (18070, 18172), (18185, 18287), (18300, 18402), (18415, 18517), (18530, 18632), (18645, 18747), (18760, 18862), (18875, 18977), (18990, 19092), (19105, 19206), (19219, 19321), (19334, 19436), (19449, 19551), (19564, 19666), (19679, 19781), (19794, 19896), (19909, 20011), (20024, 20126), (20139, 20241), (20254, 20356), (20369, 20471), (20484, 20586), (20599, 20701), (20714, 20816), (20829, 20931), (20944, 21045), (21058, 21160), (21173, 21275), (21288, 21390), (21403, 21505), (21518, 21600)]","[(18000, 18001), (18053, 18074), (18168, 18189), (18283, 18303), (18398, 18418), (18513, 18533), (18628, 18648), (18743, 18763), (18858, 18878), (18973, 18993), (19088, 19108), (19203, 19223), (19317, 19338), (19432, 19453), (19547, 19567), (19662, 19682), (19777, 19797), (19892, 19912), (20007, 20028), (20122, 20142), (20237, 20257), (20352, 20372), (20467, 20487), (20582, 20602), (20697, 20717), (20812, 20832), (20927, 20947), (21042, 21062), (21156, 21177), (21271, 21291), (21386, 21406), (21501, 21521), (21600, 21600)]",60148.208333333336
318,2023-07-23T06:00:00Z,60148,21600,60148,25199,-4.797783350735514e-16,2.9704005700843318e-15,2.062e-16,2.68143306867596e-15,5.784187588173282e-15,4.125592887748184e-14,5.238895940945696e-15,4.39373619461578e-14,2.4516923491989293e-15,0.0515176195,0.00022254253466671663,0.00716050282051282,1.3373161010787306e-05,160,936,"[(21600, 21620), (21633, 21735), (21748, 21850), (21863, 21965), (21978, 22080), (22093, 22194), (22207, 22309), (22322, 22424), (22437, 22539), (22552, 22655), (22668, 22769), (22782, 22884), (22897, 22999), (23012, 23114), (23127, 23229), (23242, 23344), (23357, 23459), (23472, 23574), (23587, 23689), (23702, 23804), (23817, 23919), (23932, 24034), (24047, 24148), (24162, 24263), (24276, 24378), (24391, 24493), (24506, 24608), (24621, 24723), (24736, 24838), (24851, 24953), (24966, 25068), (25081, 25183), (25196, 25200)]","[(21600, 21603), (21616, 21636), (21731, 21751), (21846, 21866), (21961, 21981), (22076, 22096), (22191, 22211), (22305, 22326), (22420, 22441), (22535, 22556), (22651, 22671), (22765, 22786), (22880, 22901), (22995, 23016), (23111, 23131), (23225, 23246), (23340, 23361), (23455, 23475), (23570, 23590), (23685, 23705), (23800, 23820), (23915, 23935), (24030, 24050), (24145, 24165), (24260, 24280), (24374, 24395), (24489, 24510), (24605, 24625), (24719, 24740), (24834, 24855), (24949, 24969), (25064, 25084), (25179, 25199), (25199, 25200)]",60148.25
319,2023-07-23T07:00:00Z,60148,25200,60148,28799,3.577250407857224e-15,2.9021519292590396e-15,2.079e-16,-3.039311412068458e-15,5.423075102877466e-15,5.195666791394085e-14,4.859984212581368e-15,4.891735650187239e-14,2.4063036019815336e-15,0.04979318935483871,9.449063271810473e-05,0.006914439989373008,5.680322282241633e-06,155,941,"[(25200, 25298), (25311, 25413), (25426, 25528), (25541, 25643), (25656, 25757), (25771, 25872), (25885, 25987), (26000, 26102), (26115, 26217), (26230, 26332), (26345, 26447), (26460, 26562), (26575, 26677), (26690, 26792), (26805, 26907), (26920, 27022), (27035, 27136), (27150, 27251), (27264, 27366), (27379, 27481), (27494, 27597), (27610, 27711), (27724, 27826), (27839, 27941), (27954, 28057), (28070, 28171), (28184, 28286), (28299, 28401), (28414, 28516), (28529, 28631), (28644, 28746), (28759, 28800)]","[(25200, 25203), (25294, 25314), (25409, 25429), (25524, 25544), (25639, 25659), (25754, 25774), (25869, 25889), (25983, 26004), (26098, 26118), (26213, 26233), (26328, 26348), (26443, 26463), (26558, 26578), (26673, 26693), (26788, 26808), (26903, 26923), (27018, 27038), (27133, 27153), (27247, 27268), (27362, 27383), (27477, 27498), (27593, 27613), (27708, 27728), (27822, 27843), (27937, 27958), (28053, 28073), (28168, 28188), (28282, 28303), (28397, 28418), (28512, 28532), (28627, 28647), (28742, 28762), (28798, 28800)]",60148.291666666664
320,2023-07-23T08:00:00Z,60148,28800,60148,32399,6.743704316367813e-15,2.9094892279504313e-15,2.111e-16,3.61772464642379e-15,5.197343630138722e-15,4.739412880818008e-14,4.5974094010083875e-15,5.101185345460387e-14,2.4240890266785277e-15,0.04953387541935484,0.00012108337583405182,0.006862914607218684,7.337121085025926e-06,155,942,"[(28800, 28861), (28874, 28976), (28989, 29091), (29104, 29206), (29219, 29320), (29333, 29435), (29448, 29550), (29563, 29665), (29678, 29780), (29793, 29895), (29908, 30010), (30023, 30125), (30138, 30240), (30253, 30355), (30368, 30470), (30483, 30585), (30598, 30700), (30713, 30815), (30828, 30930), (30943, 31045), (31058, 31159), (31173, 31274), (31287, 31389), (31402, 31504), (31517, 31619), (31632, 31734), (31747, 31849), (31862, 31964), (31977, 32079), (32092, 32194), (32207, 32309), (32322, 32400)]","[(28800, 28801), (28857, 28877), (28972, 28992), (29087, 29107), (29202, 29222), (29317, 29337), (29431, 29452), (29546, 29567), (29661, 29681), (29776, 29796), (29891, 29911), (30006, 30026), (30121, 30141), (30236, 30256), (30351, 30371), (30466, 30486), (30581, 30601), (30696, 30716), (30811, 30831), (30926, 30946), (31041, 31061), (31156, 31176), (31270, 31291), (31385, 31406), (31500, 31521), (31615, 31636), (31730, 31751), (31845, 31865), (31960, 31980), (32075, 32095), (32190, 32210), (32305, 32325), (32400, 32400)]",60148.333333333336
321,2023-07-23T09:00:00Z,60148,32400,60148,35999,4.7124004568751765e-15,3.217008485045614e-15,2.001e-16,-3.2720929165583105e-16,5.941346056503623e-15,4.9942090740353894e-14,5.305797760899455e-15,4.9614881448698063e-14,2.673593664632956e-15,0.0462160505625,7.77633630639626e-05,0.006388006955128205,4.460854937320375e-06,160,936,"[(32400, 32424), (32437, 32538), (32552, 32653), (32666, 32768), (32782, 32883), (32896, 32998), (33011, 33113), (33126, 33228), (33241, 33343), (33356, 33458), (33471, 33573), (33586, 33688), (33701, 33803), (33816, 33918), (33931, 34033), (34046, 34148), (34161, 34263), (34276, 34378), (34391, 34493), (34506, 34607), (34620, 34722), (34735, 34837), (34850, 34952), (34965, 35067), (35080, 35182), (35195, 35297), (35310, 35412), (35425, 35527), (35540, 35642), (35655, 35756), (35770, 35871), (35884, 35986), (35999, 36000)]","[(32400, 32403), (32420, 32440), (32535, 32555), (32649, 32670), (32765, 32785), (32879, 32900), (32994, 33015), (33109, 33130), (33224, 33244), (33339, 33359), (33454, 33474), (33569, 33589), (33684, 33705), (33799, 33819), (33914, 33934), (34029, 34049), (34144, 34164), (34259, 34279), (34374, 34394), (34489, 34509), (34604, 34624), (34718, 34739), (34833, 34854), (34948, 34969), (35063, 35083), (35178, 35198), (35293, 35313), (35408, 35428), (35523, 35543), (35638, 35658), (35753, 35773), (35867, 35888), (35982, 36000)]",60148.375
322,2023-07-23T10:00:00Z,60148,36000,60148,39599,9.913763684501578e-15,2.8062151379390494e-15,2.113e-16,3.645646876707014e-15,5.858610147635448e-15,5.053051870616843e-14,5.389104778833264e-15,5.4176165582875444e-14,2.2980127381573656e-15,0.050706971548387096,0.00011232436291121943,0.007038411519659935,6.4081241714597595e-06,155,941,"[(36000, 36101), (36114, 36216), (36229, 36331), (36344, 36446), (36459, 36561), (36574, 36676), (36689, 36791), (36804, 36906), (36919, 37020), (37034, 37135), (37148, 37250), (37263, 37365), (37378, 37480), (37493, 37595), (37608, 37710), (37723, 37825), (37838, 37940), (37953, 38055), (38068, 38169), (38182, 38284), (38297, 38399), (38412, 38514), (38527, 38629), (38642, 38744), (38757, 38859), (38872, 38974), (38987, 39089), (39102, 39204), (39217, 39319), (39332, 39434), (39447, 39549), (39562, 39600)]","[(36000, 36003), (36097, 36118), (36212, 36232), (36327, 36347), (36442, 36462), (36557, 36577), (36672, 36692), (36787, 36807), (36902, 36922), (37017, 37037), (37131, 37152), (37246, 37267), (37361, 37382), (37476, 37496), (37591, 37611), (37706, 37726), (37821, 37841), (37936, 37956), (38051, 38071), (38166, 38186), (38280, 38301), (38395, 38416), (38510, 38531), (38625, 38646), (38740, 38761), (38855, 38875), (38970, 38990), (39085, 39105), (39200, 39220), (39315, 39335), (39430, 39450), (39545, 39565), (39598, 39600)]",60148.416666666664
323,2023-07-23T11:00:00Z,60148,39600,60148,43199,4.7390931708587016e-15,2.8917245354029355e-15,2.147e-16,-4.1666779591295595e-15,5.676803417612205e-15,5.4428079231393016e-14,5.151550131412564e-15,5.026140127226346e-14,2.3848748993934263e-15,0.05101919922580645,8.91083245825917e-05,0.007088390116772823,5.52180662340752e-06,155,942,"[(39600, 39663), (39676, 39778), (39791, 39893), (39906, 40008), (40021, 40123), (40136, 40238), (40251, 40353), (40366, 40468), (40481, 40583), (40596, 40698), (40711, 40813), (40826, 40928), (40941, 41043), (41056, 41158), (41171, 41272), (41285, 41387), (41400, 41502), (41515, 41617), (41630, 41732), (41745, 41847), (41860, 41962), (41975, 42077), (42090, 42192), (42205, 42307), (42320, 42422), (42435, 42537), (42550, 42652), (42665, 42767), (42780, 42882), (42895, 42997), (43010, 43112), (43125, 43200)]","[(39600, 39601), (39660, 39680), (39774, 39795), (39889, 39910), (40004, 40024), (40119, 40139), (40234, 40254), (40349, 40369), (40464, 40484), (40579, 40599), (40694, 40714), (40809, 40829), (40924, 40944), (41039, 41059), (41154, 41174), (41269, 41289), (41383, 41404), (41498, 41519), (41613, 41634), (41728, 41748), (41843, 41864), (41958, 41979), (42073, 42093), (42188, 42208), (42303, 42323), (42418, 42438), (42533, 42553), (42648, 42668), (42763, 42783), (42878, 42898), (42993, 43013), (43108, 43128), (43200, 43200)]",60148.458333333336
324,2023-07-23T12:00:00Z,60148,43200,60148,46799,3.1323056212791788e-15,2.9075429176112868e-15,2.635e-16,-9.194915129959705e-15,6.019242492599749e-15,5.865494060143904e-14,5.5264752800610064e-15,4.9460025471479337e-14,2.3852360813120903e-15,0.05169437088050315,0.0001533621736944806,0.0071575387086446115,9.391790122092094e-06,159,937,"[(43200, 43227), (43240, 43342), (43355, 43457), (43470, 43572), (43585, 43686), (43700, 43801), (43814, 43916), (43929, 44031), (44044, 44146), (44159, 44261), (44274, 44376), (44389, 44491), (44504, 44606), (44619, 44721), (44734, 44836), (44849, 44950), (44963, 45065), (45078, 45180), (45193, 45295), (45308, 45410), (45423, 45525), (45538, 45640), (45653, 45755), (45768, 45870), (45883, 45984), (45997, 46099), (46112, 46214), (46227, 46329), (46342, 46444), (46457, 46559), (46572, 46674), (46687, 46789), (46799, 46800)]","[(43200, 43203), (43223, 43243), (43338, 43358), (43453, 43473), (43568, 43588), (43683, 43703), (43797, 43818), (43912, 43933), (44027, 44048), (44142, 44162), (44257, 44277), (44372, 44392), (44487, 44507), (44602, 44622), (44717, 44737), (44832, 44852), (44947, 44967), (45061, 45082), (45176, 45197), (45291, 45311), (45406, 45426), (45521, 45541), (45636, 45656), (45751, 45771), (45866, 45886), (45981, 46001), (46095, 46116), (46210, 46231), (46325, 46346), (46440, 46460), (46555, 46576), (46670, 46691), (46785, 46800)]",60148.5
325,2023-07-23T13:00:00Z,60148,46800,60148,50399,1.1051804356996154e-14,2.85443673239252e-15,2.505e-16,8.14319301244212e-15,5.5763262805437424e-15,4.645834117610077e-14,5.051803005507078e-15,5.460153418854289e-14,2.361080511255908e-15,0.04815051230769231,0.00030818550199488874,0.006629842627659574,1.7527958650886582e-05,156,940,"[(46800, 46802), (46802, 46904), (46917, 47019), (47032, 47134), (47147, 47249), (47262, 47364), (47377, 47479), (47492, 47594), (47607, 47709), (47722, 47824), (47837, 47939), (47952, 48054), (48067, 48169), (48182, 48284), (48297, 48399), (48412, 48514), (48527, 48629), (48642, 48744), (48757, 48859), (48872, 48974), (48987, 49089), (49102, 49204), (49217, 49319), (49332, 49434), (49447, 49549), (49562, 49663), (49676, 49778), (49791, 49893), (49906, 50008), (50021, 50123), (50136, 50238), (50251, 50353), (50366, 50400)]","[(46800, 46805), (46900, 46921), (47015, 47035), (47130, 47150), (47245, 47265), (47360, 47380), (47475, 47495), (47590, 47610), (47705, 47725), (47820, 47840), (47935, 47955), (48050, 48070), (48165, 48185), (48280, 48300), (48395, 48415), (48510, 48530), (48625, 48645), (48740, 48760), (48855, 48875), (48970, 48990), (49085, 49105), (49200, 49220), (49315, 49335), (49430, 49450), (49545, 49565), (49660, 49680), (49774, 49795), (49889, 49910), (50004, 50025), (50119, 50140), (50234, 50254), (50349, 50369), (50399, 50400)]",60148.541666666664
326,2023-07-23T14:00:00Z,60148,50400,60148,53999,7.849120853948929e-15,2.773676136151591e-15,2.026e-16,1.7593564896914143e-15,5.709164679545503e-15,5.0659815807901607e-14,5.233027147544581e-15,5.241917229759302e-14,2.2825398597245434e-15,0.050254898064516135,0.00017532563781355703,0.0068988139808917204,1.065164129678774e-05,155,942,"[(50400, 50468), (50481, 50583), (50596, 50698), (50711, 50813), (50826, 50928), (50941, 51043), (51056, 51157), (51171, 51272), (51285, 51387), (51400, 51502), (51515, 51617), (51630, 51732), (51745, 51847), (51860, 51962), (51975, 52077), (52090, 52192), (52205, 52307), (52320, 52421), (52434, 52536), (52549, 52651), (52664, 52766), (52779, 52881), (52894, 52996), (53009, 53111), (53124, 53226), (53239, 53341), (53354, 53455), (53469, 53570), (53583, 53685), (53698, 53800), (53813, 53915), (53928, 54000)]","[(50400, 50402), (50464, 50484), (50579, 50599), (50694, 50714), (50809, 50829), (50924, 50944), (51039, 51059), (51154, 51174), (51269, 51289), (51383, 51404), (51498, 51519), (51613, 51633), (51728, 51748), (51843, 51863), (51958, 51978), (52073, 52093), (52188, 52208), (52303, 52323), (52418, 52438), (52532, 52553), (52647, 52668), (52762, 52782), (52877, 52897), (52992, 53012), (53107, 53127), (53222, 53242), (53337, 53357), (53452, 53472), (53567, 53587), (53681, 53702), (53796, 53817), (53911, 53931), (54000, 54000)]",60148.583333333336
327,2023-07-23T15:00:00Z,60148,54000,60148,57599,9.138959371936056e-15,2.775215560929885e-15,2.032e-16,1.963752856223762e-15,5.22590981048301e-15,5.171478077260792e-14,4.687951460980247e-15,5.367853362883168e-14,2.309381832178416e-15,0.045473199367088615,0.00020575532110625604,0.0062070989978678034,1.2130110675676071e-05,158,938,"[(54000, 54030), (54043, 54145), (54158, 54260), (54273, 54375), (54388, 54490), (54503, 54605), (54618, 54719), (54733, 54834), (54847, 54949), (54962, 55064), (55077, 55179), (55192, 55294), (55307, 55409), (55422, 55524), (55537, 55639), (55652, 55754), (55767, 55868), (55882, 55983), (55996, 56098), (56111, 56213), (56226, 56328), (56341, 56443), (56456, 56558), (56571, 56673), (56686, 56788), (56801, 56903), (56916, 57017), (57031, 57133), (57146, 57248), (57261, 57363), (57376, 57477), (57491, 57592), (57599, 57600)]","[(54000, 54003), (54026, 54046), (54141, 54161), (54256, 54276), (54371, 54391), (54486, 54506), (54601, 54621), (54716, 54736), (54831, 54851), (54945, 54966), (55060, 55081), (55175, 55195), (55290, 55310), (55405, 55425), (55520, 55540), (55635, 55655), (55750, 55770), (55865, 55885), (55980, 56000), (56094, 56115), (56209, 56230), (56324, 56344), (56439, 56459), (56554, 56574), (56669, 56689), (56784, 56804), (56899, 56919), (57014, 57034), (57129, 57149), (57244, 57264), (57359, 57379), (57474, 57494), (57588, 57600)]",60148.625
328,2023-07-23T16:00:00Z,60148,57600,60148,61199,1.0234196807763091e-14,2.965687612592917e-15,2.054e-16,-2.538403896720555e-15,5.45369083229226e-15,5.802469791832664e-14,4.861096374231351e-15,5.548629402160609e-14,2.472344178034978e-15,0.05234497152866242,0.00013763027673866166,0.007157884462193824,8.155829947276046e-06,157,939,"[(57600, 57602), (57605, 57707), (57720, 57822), (57835, 57937), (57950, 58052), (58065, 58167), (58180, 58282), (58295, 58397), (58410, 58512), (58525, 58627), (58640, 58742), (58755, 58857), (58870, 58972), (58985, 59087), (59100, 59202), (59215, 59317), (59330, 59431), (59444, 59546), (59559, 59661), (59674, 59776), (59789, 59891), (59904, 60006), (60019, 60121), (60134, 60236), (60249, 60351), (60364, 60465), (60479, 60580), (60593, 60695), (60709, 60810), (60823, 60925), (60938, 61040), (61053, 61155), (61168, 61200)]","[(57600, 57609), (57703, 57724), (57818, 57838), (57933, 57954), (58048, 58069), (58163, 58184), (58278, 58298), (58393, 58413), (58508, 58528), (58623, 58643), (58738, 58758), (58853, 58873), (58968, 58988), (59083, 59103), (59198, 59218), (59313, 59333), (59428, 59448), (59542, 59563), (59657, 59678), (59772, 59792), (59887, 59907), (60002, 60022), (60117, 60137), (60232, 60252), (60347, 60367), (60462, 60482), (60576, 60597), (60692, 60712), (60806, 60827), (60921, 60942), (61036, 61056), (61151, 61171), (61198, 61200)]",60148.666666666664
329,2023-07-23T17:00:00Z,60148,61200,60148,64799,4.555486580835388e-15,2.9149222253834077e-15,2.001e-16,3.168349265731811e-16,5.8411261460430605e-15,4.903837695388117e-14,5.321747774576902e-15,4.9355211880454354e-14,2.4078528355723156e-15,0.04499098612903226,0.00011809579110430315,0.006161397526539278,7.211802370665072e-06,155,942,"[(61200, 61270), (61283, 61385), (61398, 61500), (61513, 61615), (61628, 61730), (61743, 61844), (61857, 61959), (61972, 62074), (62087, 62189), (62202, 62304), (62317, 62419), (62432, 62534), (62547, 62649), (62662, 62764), (62777, 62879), (62892, 62994), (63007, 63108), (63122, 63223), (63236, 63338), (63351, 63453), (63466, 63568), (63581, 63683), (63696, 63798), (63811, 63913), (63926, 64028), (64041, 64143), (64156, 64258), (64271, 64373), (64386, 64488), (64501, 64602), (64616, 64717), (64730, 64800)]","[(61200, 61201), (61266, 61286), (61381, 61401), (61496, 61516), (61611, 61631), (61726, 61746), (61841, 61861), (61955, 61976), (62070, 62091), (62185, 62205), (62300, 62320), (62415, 62435), (62530, 62550), (62645, 62665), (62760, 62780), (62875, 62895), (62990, 63010), (63105, 63125), (63219, 63240), (63334, 63355), (63449, 63469), (63564, 63584), (63679, 63699), (63794, 63814), (63909, 63929), (64024, 64044), (64139, 64159), (64254, 64274), (64369, 64389), (64484, 64504), (64599, 64619), (64714, 64734), (64799, 64800)]",60148.708333333336
330,2023-07-23T18:00:00Z,60148,64800,60148,68399,7.0694857923851316e-15,2.788464396731201e-15,2.455e-16,7.64845022473951e-15,5.062319813760696e-15,4.3043674497311956e-14,4.498924674860782e-15,5.0692124722051466e-14,2.3209391777302002e-15,0.05089290974522293,0.00013667889872117817,0.007037551171458999,8.240689717431433e-06,157,939,"[(64800, 64832), (64845, 64947), (64960, 65063), (65076, 65178), (65191, 65293), (65306, 65407), (65421, 65522), (65535, 65637), (65650, 65752), (65765, 65867), (65880, 65982), (65995, 66097), (66110, 66212), (66225, 66327), (66340, 66442), (66455, 66556), (66570, 66671), (66684, 66786), (66799, 66901), (66914, 67016), (67029, 67131), (67144, 67246), (67259, 67361), (67374, 67476), (67489, 67591), (67604, 67706), (67719, 67821), (67834, 67935), (67949, 68050), (68063, 68165), (68178, 68280), (68293, 68395), (68398, 68400)]","[(64800, 64802), (64828, 64849), (64943, 64964), (65059, 65079), (65174, 65194), (65289, 65309), (65404, 65424), (65519, 65539), (65633, 65654), (65748, 65769), (65863, 65883), (65978, 65998), (66093, 66113), (66208, 66228), (66323, 66343), (66438, 66458), (66553, 66573), (66668, 66688), (66782, 66803), (66897, 66918), (67012, 67033), (67127, 67147), (67242, 67262), (67357, 67377), (67472, 67492), (67587, 67607), (67702, 67722), (67817, 67837), (67932, 67952), (68046, 68067), (68161, 68182), (68276, 68297), (68391, 68400)]",60148.75
